date,species,species_plotting,spps,finclip_id,probe,temp,sal,mass_g,p_atm_smr,p_atm_pcrit,resp_id,resp_vol_mL,alpha,probe_pre_0,probe_pre_100,probe_post_0,probe_post_100,expt_period,time_min,do,po2_torr,umol_o2_per_sec,lc_sel_start,lc_sel_stop,lc_sel_duration_s,notes
25-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,middle_tank7_closed-orange-floats,NFB0013,12,35,6.4,101.9,102.2,D,241.45,1.7206,0,100,0,100,pcrit,1398.7683,13.3122,21.3159,-0.0031,09:30.0,14:30.0,315,
25-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,middle_tank7_closed-orange-floats,NFB0013,12,35,6.4,101.9,102.2,D,241.45,1.7206,0,100,0,100,pcrit,1404.0429,11.9633,19.1561,-0.0026,14:45.0,19:45.0,315,
25-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,middle_tank7_closed-orange-floats,NFB0013,12,35,6.4,101.9,102.2,D,241.45,1.7206,0,100,0,100,pcrit,1409.32,10.7344,17.1883,-0.0024,20:00.0,25:00.0,315,
25-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,middle_tank7_closed-orange-floats,NFB0013,12,35,6.4,101.9,102.2,D,241.45,1.7206,0,100,0,100,pcrit,1414.5913,9.6124,15.3917,-0.0023,25:15.0,30:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,18.2104,86.1389,137.9286,-0.0123,11:15.0,25:00.0,840,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,43.7052,89.3552,143.0788,-0.0081,37:15.0,49:45.0,765,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,70.4568,92.7518,148.5174,-0.0039,03:15.0,17:00.0,840,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,96.7089,89.4422,143.218,-0.0107,30:30.0,42:00.0,705,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,122.461,91.304,146.1992,-0.0078,55:45.0,08:00.0,750,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,148.9678,89.5711,143.4244,-0.0093,22:45.0,33:45.0,675,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,175.0932,92.9244,148.7938,-0.0045,48:15.0,00:15.0,735,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,200.9729,91.6076,146.6853,-0.0085,13:45.0,26:15.0,765,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,225.8412,94.3485,151.0741,-0.0041,38:15.0,51:15.0,795,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,253.3477,93.5695,149.8268,-0.0044,06:00.0,18:15.0,750,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,279.0962,94.0135,150.5377,-0.004,30:45.0,44:45.0,855,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,304.5973,93.0901,149.0592,-0.0071,57:00.0,09:15.0,750,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,330.8488,93.3829,149.5279,-0.0047,22:45.0,35:45.0,795,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,356.4721,90.0437,144.1812,-0.0084,48:00.0,01:30.0,825,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,382.9769,93.4358,149.6128,-0.0035,14:30.0,27:45.0,810,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,408.7206,94.2583,150.9297,-0.0039,40:00.0,53:30.0,825,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,435.2283,94.2012,150.8384,-0.0038,07:00.0,19:15.0,750,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,460.4785,94.4657,151.2619,-0.0039,31:00.0,45:30.0,885,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,486.8554,94.252,150.9197,-0.0039,58:00.0,11:00.0,795,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,510.2203,94.7792,151.7638,-0.0037,23:15.0,32:15.0,555,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,538.2327,91.1185,145.9022,-0.0074,49:30.0,01:45.0,750,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,563.2322,92.1316,147.5244,-0.0063,13:30.0,27:30.0,855,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,590.617,91.8974,147.1494,-0.0056,41:30.0,54:00.0,765,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,617.7436,93.4611,149.6533,-0.0036,09:00.0,20:30.0,705,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,642.2368,94.3092,151.0112,-0.0041,33:15.0,45:00.0,720,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,668.7411,93.507,149.7266,-0.0041,59:45.0,11:15.0,705,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,694.3679,93.8731,150.3129,-0.0038,24:15.0,37:45.0,825,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,720.9969,93.8197,150.2274,-0.0036,51:30.0,03:30.0,735,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,746.1215,92.3676,147.9024,-0.0067,17:00.0,28:00.0,675,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,771.8713,91.616,146.6987,-0.0063,41:30.0,54:45.0,810,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,798.3717,93.9332,150.4092,-0.0039,08:00.0,21:00.0,795,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,824.6296,94.0944,150.6672,-0.0038,34:00.0,47:15.0,810,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,850.3818,93.5573,149.8072,-0.0046,59:45.0,12:45.0,795,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,877.136,93.7533,150.1211,-0.0034,26:45.0,39:00.0,750,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,903.3878,94.1273,150.72,-0.004,53:30.0,04:30.0,675,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,929.0116,94.1699,150.7882,-0.0035,18:30.0,30:30.0,735,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,955.2643,94.408,151.1694,-0.0033,44:45.0,56:30.0,720,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,981.3884,93.7648,150.1396,-0.0044,11:00.0,22:15.0,690,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,1007.0163,94.3756,151.1176,-0.0038,36:30.0,47:45.0,690,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,1031.6359,93.4843,149.6904,-0.0045,01:00.0,12:15.0,690,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,1059.1476,94.3726,151.1127,-0.0033,27:15.0,40:45.0,825,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,1084.6445,94.5007,151.3179,-0.0034,53:30.0,05:15.0,720,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,1110.6451,94.8095,151.8123,-0.0033,19:00.0,31:30.0,765,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,smr,1137.0252,92.7243,148.4735,-0.005,45:15.0,57:45.0,765,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1197.0706,95.8212,153.1312,-0.0032,48:45.0,53:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1202.3444,94.1295,150.4276,-0.0032,54:00.0,59:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1207.6214,92.4642,147.7663,-0.0036,59:15.0,04:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1212.8944,90.8501,145.1869,-0.0031,04:30.0,09:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1218.173,89.3781,142.8345,-0.003,09:45.0,14:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1223.446,87.4982,139.8303,-0.0045,15:00.0,20:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1228.7238,84.7406,135.4233,-0.0069,20:15.0,25:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1233.9968,81.1171,129.6327,-0.0077,25:30.0,30:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1239.2738,77.7896,124.315,-0.0058,30:45.0,35:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1244.5476,74.815,119.5612,-0.0053,36:00.0,41:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1249.8246,72.5949,116.0134,-0.0043,41:15.0,46:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1255.0992,70.5007,112.6667,-0.0033,46:30.0,51:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1260.3754,68.9158,110.1338,-0.003,51:45.0,56:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1265.6508,67.3645,107.6546,-0.0034,57:00.0,02:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1270.9262,65.7706,105.1075,-0.0032,02:15.0,07:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1276.2031,64.2749,102.7173,-0.0027,07:30.0,12:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1281.4762,62.6407,100.1057,-0.0036,12:45.0,17:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1286.7532,60.9613,97.4218,-0.0031,18:00.0,23:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1292.0262,59.4707,95.0397,-0.0035,23:15.0,28:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1297.3032,57.7396,92.2732,-0.0037,28:30.0,33:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1302.577,56.1439,89.7231,-0.0039,33:45.0,38:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1307.8563,54.0605,86.3937,-0.0044,39:00.0,44:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1313.1294,52.2648,83.524,-0.0029,44:15.0,49:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1318.4055,50.6344,80.9184,-0.0033,49:30.0,54:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1323.6792,48.9766,78.2691,-0.0037,54:45.0,59:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1328.9571,47.3887,75.7315,-0.0037,00:00.0,05:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1334.2301,45.5492,72.7918,-0.0048,05:15.0,10:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1339.5072,43.6921,69.824,-0.0028,10:30.0,15:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1344.7818,42.2443,67.5104,-0.0029,15:45.0,20:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1350.0588,39.9633,63.865,-0.0057,21:00.0,26:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1355.3327,37.8676,60.5159,-0.0034,26:15.0,31:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1360.6087,35.8086,57.2255,-0.0039,31:30.0,36:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1365.8841,33.7343,53.9105,-0.0052,36:45.0,41:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1371.1594,31.0571,49.6322,-0.005,42:00.0,47:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1376.4348,29.0501,46.4247,-0.0037,47:15.0,52:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1381.7095,27.1731,43.4251,-0.0037,52:30.0,57:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1386.9857,25.443,40.6603,-0.0036,57:45.0,02:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1392.2596,23.6162,37.7409,-0.004,03:00.0,08:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1397.5381,21.4882,34.3402,-0.0043,08:15.0,13:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1402.8112,19.7413,31.5485,-0.0031,13:30.0,18:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1408.0882,18.2379,29.1458,-0.0027,18:45.0,23:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1413.3619,16.9513,27.0897,-0.0023,24:00.0,29:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1418.6389,15.7743,25.2088,-0.0025,29:15.0,34:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1423.9142,14.6673,23.4397,-0.0023,34:30.0,39:30.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1429.1912,13.5654,21.6788,-0.0021,39:45.0,44:45.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1434.4643,12.5813,20.106,-0.002,45:00.0,50:00.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1439.7412,11.5627,18.4783,-0.0022,50:15.0,55:15.0,315,
26-Aug-17,Blepsias_cirrhosus,Blepsias cirrhosus,blci,top-bottom_tank7_closed-orange-floats,NFB0008,12,35,4.7,101.9,101.7,A,238.39,1.7206,0.3,99.3,0.2,98.5,pcrit,1445.0159,10.63,16.9878,-0.0018,55:30.0,00:30.0,315,
